url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,Perfumer1,Perfumer2,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5
https://www.fragrantica.com/perfume/giorgio-armani/the-yulong-soie-de-nacre-70817.html,the-yulong-soie-de-nacre,giorgio-armani,Italy,unisex,428,104,2021.0,"mandarin orange, petitgrain, cardamom","green tea, black tea, jasmine, orange blossom","ambrette (musk mallow), iris, vetiver",julie massé,,citrus,white floral,green,aromatic,woody
https://www.fragrantica.com/perfume/giorgio-armani/emporio-armani-stronger-with-you-45258.html,emporio-armani-stronger-with-you,giorgio-armani,Italy,men,428,7001,2017.0,"chestnut, sugar","sage, lavender","vanilla, smoke",cecile matton,,vanilla,balsamic,nutty,sweet,aromatic
https://www.fragrantica.com/perfume/lancome/cuir-de-lancome-3192.html,cuir-de-lancome,lancome,France,women,428,1334,2006.0,"saffron, mandarin orange, bergamot","patchouli, ylang-ylang, hawthorn, jasmine","birch, styrax, orris root",calice becker,pauline zanoni,leather,woody,smoky,warm spicy,amber
https://www.fragrantica.com/perfume/lancome/sikkim-182.html,sikkim,lancome,France,women,428,528,1971.0,"galbanum, aldehydes, caraway, gardenia, bergamot","carnation, rose, narcissus, iris, jasmine","oakmoss, leather, vetiver, patchouli, amber, coconut",robert gonnon,,earthy,aromatic,green,woody,mossy
https://www.fragrantica.com/perfume/prada/luna-rossa-34th-america-s-cup-limited-edition-18862.html,luna-rossa-34th-america-s-cup-limited-edition,prada,Italy,men,428,76,2013.0,"lavender, bitter orange","mint, clary sage","ambrette (musk mallow), ambroxan",daniela (roche) andrier,,aromatic,lavender,citrus,fresh spicy,green
https://www.fragrantica.com/perfume/prada/prada-intense-8303.html,prada-intense,prada,Italy,women,428,338,2005.0,"orange, bitter orange, bergamot, mandarin blossom","patchouli, peru balsam, tincture of rose, mimosa","tonka bean, vanille, french labdanum, sandalwood, musk",unknown,,woody,amber,balsamic,vanilla,patchouli
https://www.fragrantica.com/perfume/ralph-lauren/polo-supreme-leather-35681.html,polo-supreme-leather,ralph-lauren,USA,men,428,393,2015.0,"nutmeg, cardamom","leather, saffron","tonka bean, honey",unknown,,leather,warm spicy,honey,sweet,fresh spicy
https://www.fragrantica.com/perfume/ralph-lauren/beyond-romance-56098.html,beyond-romance,ralph-lauren,USA,women,428,578,2019.0,"raspberry, mandarin orange, bergamot","rose de mai, lily-of-the-valley, jasmine","vanilla, cashmeran, white musk",honorine blanc,,fruity,sweet,musky,powdery,vanilla
https://www.fragrantica.com/perfume/valentino/valentino-2583.html,valentino,valentino,Italy,women,428,387,1978.0,"green notes, peach, lemon, basil","hiacynth, lily-of-the-valley, jasmine, rose, carnation, cyclamen","oakmoss, musk, civet, cedar",givaudan,,green,floral,white floral,rose,fresh
https://www.fragrantica.com/perfume/valentino/valentino-uomo-born-in-roma-yellow-dream-64614.html,valentino-uomo-born-in-roma-yellow-dream,valentino,Italy,men,428,2100,2021.0,"pineapple, mandarin orange","spices, ginger, gingerbread","vanilla absolute, cedar essence",unknown,,warm spicy,sweet,fruity,vanilla,citrus
https://www.fragrantica.com/perfume/yves-saint-laurent/kouros-cologne-sport-eau-d-ete-summer-fragrance-2450.html,kouros-cologne-sport-eau-d-ete-summer-fragrance,yves-saint-laurent,France,men,428,36,2004.0,"mint, bergamot","lavender, jasmine","white amber, cedar",unknown,,aromatic,fresh spicy,green,amber,citrus
https://www.fragrantica.com/perfume/yves-saint-laurent/l-homme-eau-de-parfum-72727.html,l-homme-eau-de-parfum,yves-saint-laurent,France,men,428,656,2022.0,"bitter orange, bergamot","lavender, geranium","cognac, oak, cedar, vetiver",unknown,,woody,citrus,aromatic,fresh spicy,lavender
https://www.fragrantica.com/perfume/yves-saint-laurent/supreme-bouquet-18369.html,supreme-bouquet,yves-saint-laurent,France,unisex,428,569,2013.0,"fruity notes, pear, pink pepper","tuberose, ylang-ylang, jasmine","amber, patchouli, musk",dominique ropion,,white floral,fruity,sweet,tuberose,yellow floral
https://www.fragrantica.com/perfume/yves-saint-laurent/paris-roses-enchantees-2284.html,paris-roses-enchantees,yves-saint-laurent,France,women,428,92,2005.0,"rose, violet, orange blossom","lily-of-the-valley, lilac, apricot","sandalwood, white musk",unknown,,floral,white floral,rose,powdery,fresh
https://www.fragrantica.com/perfume/yves-saint-laurent/yvresse-eau-de-toilette-legere-17022.html,yvresse-eau-de-toilette-legere,yves-saint-laurent,France,women,428,163,1997.0,"nectarine, cassis","mimosa, rose, lilac","oakmoss, vetiver, patchouli",unknown,,floral,earthy,fruity,fresh,sweet
https://www.fragrantica.com/perfume/guy-laroche/j-ai-ose-2071.html,j-ai-ose,guy-laroche,France,women,428,1986,1978.0,"aldehydes, coriander, peach, citruses","sandalwood, patchouli, orris root, vetiver, cedar, rose, jasmine","oakmoss, benzoin, amber, musk",max gavarry,,woody,amber,earthy,powdery,warm spicy
https://www.fragrantica.com/perfume/azzaro/azzaro-pour-homme-intense-2015-31903.html,azzaro-pour-homme-intense-2015,azzaro,France,men,429,741,2015.0,cinnamon,"brandy, haitian vetiver","amber, tonka bean",olivier pescheux,,warm spicy,cinnamon,amber,woody,aromatic
https://www.fragrantica.com/perfume/giorgio-armani/magenta-tanzanite-71536.html,magenta-tanzanite,giorgio-armani,Italy,unisex,429,662,2022.0,"cardamom, ginger, bergamot","cinnamon, coffee, myrrh","tobacco, vanilla, tonka bean",violaine collas,,warm spicy,vanilla,sweet,tobacco,cinnamon
https://www.fragrantica.com/perfume/giorgio-armani/si-intense-night-light-41841.html,si-intense-night-light,giorgio-armani,Italy,women,429,31,2016.0,"black currant, black currant leaf, mandarin orange, freesia, bergamot","rose, neroli, artemisia, osmanthus","vanilla, ambroxan, patchouli, woody notes",unknown,,fruity,floral,citrus,woody,green
https://www.fragrantica.com/perfume/lancome/tresor-l-absolu-18805.html,tresor-l-absolu,lancome,France,women,429,282,2013.0,"damask rose, aromatic spices","rose, patchouli, jasmine","vanila, benzoin, leather",unknown,,vanilla,warm spicy,rose,amber,leather
https://www.fragrantica.com/perfume/mugler/alien-edition-talisman-32437.html,alien-edition-talisman,mugler,France,women,429,69,2015.0,jasmine,"cashmeran, solar notes",white amber,unknown,,white floral,amber,woody,powdery,musky
https://www.fragrantica.com/perfume/viktor-rolf/flowerbomb-love-me-tight-14289.html,flowerbomb-love-me-tight,viktor-rolf,Netherlands,women,429,110,2012.0,"tea, bergamot","orchid, rose, jasmine, african orange flower, freesia","patchouli, musk",unknown,,floral,patchouli,white floral,citrus,woody
https://www.fragrantica.com/perfume/yves-saint-laurent/lavalliere-76844.html,lavalliere,yves-saint-laurent,France,unisex,429,229,2022.0,"fig, black currant, bergamot","rose, geranium, jasmine","musk, vetiver, cashmeran",unknown,,fruity,rose,woody,aromatic,fresh spicy
https://www.fragrantica.com/perfume/yves-saint-laurent/sleek-suede-46244.html,sleek-suede,yves-saint-laurent,France,unisex,429,355,2017.0,"cacao pod, incense, nutmeg, pepper, cloves","agarwood (oud), cedar","patchouli, woody notes, tobacco, vanilla, labdanum",mathilde bijaoui,,warm spicy,woody,cacao,fresh spicy,oud
https://www.fragrantica.com/perfume/yves-saint-laurent/libre-eau-de-parfum-collector-edition-dress-me-wild-62658.html,libre-eau-de-parfum-collector-edition-dress-me-wild,yves-saint-laurent,France,women,429,55,2020.0,"lavender, mandarin orange, neroli","orange blossom, jasmine","vanilla, tonka bean, white musk",unknown,,white floral,citrus,lavender,vanilla,sweet
https://www.fragrantica.com/perfume/yves-saint-laurent/m7-fresh-2592.html,m7-fresh,yves-saint-laurent,France,men,429,537,2004.0,"florida grapefruit, bergamot, mandarin orange","agarwood (oud), ginger, bitter orange","tahitian vetiver, musk",unknown,,citrus,oud,fresh spicy,aromatic,warm spicy
https://www.fragrantica.com/perfume/giorgio-armani/armani-827.html,armani,giorgio-armani,Italy,women,43,748,1981.0,"galbanum, marigold, aldehydes, pineapple, bergamot, mint","narcissus, orris root, tuberose, rose, jasmine, cyclamen, lily-of-the-valley, orchid","oakmoss, benzoin, cedar, amber, sandalwood, tonka bean, musk",ron winnegrad,,green,aromatic,woody,balsamic,amber
https://www.fragrantica.com/perfume/lancome/sagamore-6829.html,sagamore,lancome,France,men,43,230,1985.0,"clary sage, lavender, bergamot, lemon, petitgrain","carnation, ginger, jasmine, cinnamon, geranium, lily-of-the-valley, rose","sandalwood, amber, musk, styrax, patchouli, benzoin, vanilla",jean-louis sieuzac,,warm spicy,aromatic,amber,citrus,woody
https://www.fragrantica.com/perfume/mugler/angel-magic-star-37702.html,angel-magic-star,mugler,France,women,43,30,2013.0,"mandarin orange, tropical fruits, bergamot","apricot, passionfruit, peach","patchouli, caramel, chocolate, vanilla",olivier cresp,yves de chirin,fruity,sweet,tropical,citrus,patchouli
https://www.fragrantica.com/perfume/prada/luna-rossa-carbon-43402.html,luna-rossa-carbon,prada,Italy,men,43,5969,2017.0,"bergamot, pepper","lavender, metallic notes, watery notes, coal, soil tincture","ambroxan, patchouli",daniela (roche) andrier,,fresh spicy,amber,lavender,aromatic,metallic
https://www.fragrantica.com/perfume/valentino/vendetta-uomo-2585.html,vendetta-uomo,valentino,Italy,men,43,189,1991.0,"basil, bergamot, coriander, green notes, lemon, aldehydes","vetiver, cinnamon, cedar, geranium, jasmine, patchouli","labdanum, oakmoss, benzoin, leather, amber, tonka bean, musk",edouard fléchier,,amber,aromatic,woody,fresh spicy,warm spicy
https://www.fragrantica.com/perfume/viktor-rolf/spicebomb-13857.html,spicebomb,viktor-rolf,Netherlands,men,43,11529,2012.0,"pink pepper, elemi, bergamot, grapefruit","cinnamon, saffron, paprika","tobacco, leather, vetiver",olivier polge,,warm spicy,cinnamon,tobacco,sweet,soft spicy
https://www.fragrantica.com/perfume/yves-saint-laurent/babycat-73149.html,babycat,yves-saint-laurent,France,unisex,43,1878,2022.0,"black, pink pepper, black pepper, elemi, pink pepper","olibanum, saffron","bourbon vanilla, suede, cedar",dominique ropion,,vanilla,fresh spicy,warm spicy,leather,amber
https://www.fragrantica.com/perfume/roger-gallet/eau-de-gingembre-3486.html,eau-de-gingembre,roger-gallet,France,unisex,43,329,2003.0,"ginger flower, bergamot, neroli","ginger, ambrette (musk mallow)","musk, benzoin",jacques cavallier,,citrus,warm spicy,musky,fresh,fresh spicy
https://www.fragrantica.com/perfume/roger-gallet/l-homme-7121.html,l-homme,roger-gallet,France,men,43,138,1979.0,"mint, amalfi lemon, nutmeg",ylang-ylang,"woodsy notes, amber, spices",unknown,,woody,green,aromatic,fresh spicy,amber
https://www.fragrantica.com/perfume/azzaro/azzaro-by-parfums-loris-azzaro-1975-7520.html,azzaro-by-parfums-loris-azzaro-1975,azzaro,France,women,431,105,1975.0,"fruity notes, gardenia, aldehydes","orris root, jasmine, rose, ylang-ylang","oakmoss, vetiver, styrax, benzoin, amber, patchouli",jean martel,,amber,woody,white floral,earthy,mossy
https://www.fragrantica.com/perfume/cacharel/cacharel-pour-l-homme-2036.html,cacharel-pour-l-homme,cacharel,France,men,431,1694,1981.0,"nutmeg, bergamot, lavender, clary sage","carnation, geranium, ylang-ylang, lily-of-the-valley, cyclamen, jasmine","fir, vetiver, cedar, oakmoss, sandalwood, amber, musk",gerard goupy,,fresh spicy,aromatic,woody,floral,citrus
https://www.fragrantica.com/perfume/giorgio-armani/acqua-di-gio-essenza-14825.html,acqua-di-gio-essenza,giorgio-armani,Italy,men,431,2701,2012.0,"water notes, bergamot, grapefruit, calone","basil, floral notes, jasmine, sage","pepper, cedar, musk, vetiver, ambergris, clary sage, amber, patchouli",alberto morillas,,fresh spicy,aromatic,citrus,fresh,aquatic
https://www.fragrantica.com/perfume/giorgio-armani/acqua-di-gio-profumo-special-blend-46467.html,acqua-di-gio-profumo-special-blend,giorgio-armani,Italy,men,431,348,2017.0,"sea notes, bergamot","rosemary, sage, geranium","patchouli, incense",unknown,,aromatic,fresh spicy,marine,woody,patchouli
https://www.fragrantica.com/perfume/giorgio-armani/armani-code-sport-edition-2016-39648.html,armani-code-sport-edition-2016,giorgio-armani,Italy,men,431,100,2016.0,"mint, peppermint, sicilian lemon, mandarin orange","ginger, geranium","ambroxan, rosemary, vetiver, labdanum",unknown,,aromatic,citrus,fresh spicy,green,amber
https://www.fragrantica.com/perfume/giorgio-armani/armani-code-summer-pour-homme-5747.html,armani-code-summer-pour-homme,giorgio-armani,Italy,men,431,39,2009.0,"grapefruit, neroli, sea water, bergamot","rose, virginia cedar, tarragon","guaiac wood, amber, musk",unknown,,citrus,woody,aromatic,marine,fresh spicy
https://www.fragrantica.com/perfume/giorgio-armani/armani-mania-414.html,armani-mania,giorgio-armani,Italy,men,431,1485,2002.0,"mandarin orange, saffron, citrus leaves","cedar, vetiver","musk, amber",francis kurkdjian,,woody,citrus,musky,warm spicy,aromatic
https://www.fragrantica.com/perfume/giorgio-armani/ikat-rouge-63630.html,ikat-rouge,giorgio-armani,Italy,unisex,431,49,2020.0,"bergamot, incense, labdanum","iris, patchouli","amber, guaiac wood",annick menardo,,amber,woody,citrus,smoky,powdery
https://www.fragrantica.com/perfume/giorgio-armani/cuir-zerzura-62025.html,cuir-zerzura,giorgio-armani,Italy,unisex,431,304,2020.0,"violet leaf, elemi resin, mandarin orange","iris, rose","leather, cedar, bourbon vanilla",nelly hachem-ruiz,,iris,leather,powdery,woody,violet
https://www.fragrantica.com/perfume/giorgio-armani/sensi-557.html,sensi,giorgio-armani,Italy,women,431,2750,2002.0,"black locust, lime","almond, wheat, jasmine","benzoin, brazilian rosewood",alberto morillas,jacques cavallier,white floral,sweet,almond,nutty,amber
https://www.fragrantica.com/perfume/lancome/tresor-original-45162.html,tresor-original,lancome,France,women,431,36,1952.0,"rose, lilac, lily-of-the-valley","peach, apricot, spices, orange blossom","amber, resins, sandalwood, cedar, musk, green leaves",unknown,,amber,woody,powdery,fruity,warm spicy
https://www.fragrantica.com/perfume/mugler/a-men-pure-tonka-35590.html,a-men-pure-tonka,mugler,France,men,431,1988,2016.0,mint,lavender,"tonka bean, coffee, cacao, vanilla, licorice, patchouli",jacques huclier,,warm spicy,vanilla,coffee,sweet,cacao
https://www.fragrantica.com/perfume/yves-saint-laurent/black-opium-le-parfum-78427.html,black-opium-le-parfum,yves-saint-laurent,France,women,431,2089,2022.0,"cinnamon, pear, green mandarin","solar notes, jasmine sambac, orange blossom","madagascar vanilla, bourbon vanilla, vanilla absolute, coffee, patchouli, vanilla orchid",unknown,,vanilla,warm spicy,coffee,sweet,white floral
https://www.fragrantica.com/perfume/yves-saint-laurent/kouros-eau-d-ete-2006-2956.html,kouros-eau-d-ete-2006,yves-saint-laurent,France,men,431,55,2006.0,"artemisia, mint, bergamot","rosemary, jasmine","musk, ambergris, cedar",unknown,,aromatic,fresh spicy,musky,woody,herbal
https://www.fragrantica.com/perfume/yves-saint-laurent/la-collection-m7-oud-absolu-13735.html,la-collection-m7-oud-absolu,yves-saint-laurent,France,men,431,2568,2011.0,mandarin orange,patchouli,"agarwood (oud), myrhh, french labdanum",unknown,,amber,oud,patchouli,warm spicy,woody
https://www.fragrantica.com/perfume/yves-saint-laurent/opium-pour-homme-562.html,opium-pour-homme,yves-saint-laurent,France,men,431,4734,1995.0,"black currant, star anise","pepper, galanga","bourbon vanilla, tolu balsam, atlas cedar",jacques cavallier,,soft spicy,powdery,fruity,anis,fresh spicy
https://www.fragrantica.com/perfume/paloma-picasso/tentations-2960.html,tentations,paloma-picasso,France,women,431,680,1996.0,"peach, vodka, pepper, orange blossom, bergamot","spices, carnation, cinnamon, rose, orchid, jasmine","benzoin, myrrh, tonka bean, incense, sandalwood, musk, cedar, labdanum",max gavarry,sophia grojsman,warm spicy,amber,floral,sweet,woody
https://www.fragrantica.com/perfume/atelier-cologne/clementine-california-eau-de-parfum-edition-limitee-61921.html,clementine-california-eau-de-parfum-edition-limitee,atelier-cologne,USA,unisex,431,36,2020.0,"clementine, mandarin orange, juniper berries","basil, star anise, pepper","cypress, haitian vetiver, sandalwood",unknown,,citrus,aromatic,woody,fresh spicy,green
https://www.fragrantica.com/perfume/roger-gallet/eau-de-lotus-bleu-3432.html,eau-de-lotus-bleu,roger-gallet,France,women,431,74,2006.0,"orange, bergamot, neroli, mandarin orange","blue lotus, orange blossom, rose","sandalwood, patchouli, vanilla, musk, incense",alberto morillas,,citrus,white floral,floral,woody,fresh spicy
https://www.fragrantica.com/perfume/roger-gallet/amande-persane-eau-fraiche-parfumee-8609.html,amande-persane-eau-fraiche-parfumee,roger-gallet,France,women,431,172,2010.0,"bergamot, mandarin orange","almond, iris","tonka bean, virginia cedar",unknown,,almond,nutty,sweet,fruity,citrus
https://www.fragrantica.com/perfume/mugler/angel-etoile-seduisante-11352.html,angel-etoile-seduisante,mugler,France,women,432,107,2011.0,"mandarin orange, bergamot","passionfruit, apricot, peach","patchouli, mexican chocolate, caramel, vanille",unknown,,sweet,fruity,citrus,patchouli,warm spicy
https://www.fragrantica.com/perfume/viktor-rolf/spicebomb-infrared-66514.html,spicebomb-infrared,viktor-rolf,Netherlands,men,432,2021,2021.0,"red fruits, pink pepper, saffron","cinnamon, red pepper","tobacco, benzoin",unknown,,warm spicy,cinnamon,tobacco,sweet,fruity
